Src_IP_dec,Src_Port,Dst_IP_dec,Dst_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packet,Total_Bwd_packets,Total_Length_of_Fwd_Packet,Total_Length_of_Bwd_Packet,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_per_s,Flow_Packets_per_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_RST_Flags,Bwd_RST_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_per_s,Bwd_Packets_per_s,Packet_Length_Min,Packet_Length_Max,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWR_Flag_Count,ECE_Flag_Count,Down_per_Up_Ratio,Average_Packet_Size,Fwd_Segment_Size_Avg,Bwd_Segment_Size_Avg,Fwd_Bytes_per_Bulk_Avg,Fwd_Packet_per_Bulk_Avg,Fwd_Bulk_Rate_Avg,Bwd_Bytes_per_Bulk_Avg,Bwd_Packet_per_Bulk_Avg,Bwd_Bulk_Rate_Avg,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,FWD_Init_Win_Bytes,Bwd_Init_Win_Bytes,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,ICMP_Code,ICMP_Type,Total_TCP_Flow_Time,Label,Attempted_Category
3232238094,55767,877927025,443,6,50:48.6,198906,16,14,793,8380,195,0,49.5625,74.53139719,2549,0,598.5714286,835.4861058,46117.26142,150.8250128,6858.827586,13657.08618,47977,2,198906,13260.4,17867.58792,47977,4,167121,12855.46154,24017.95936,78676,2,7,6,0,0,0,0,332,292,80.44000684,70.38500598,0,2549,305.7666667,627.2089067,393391.0126,2,2,0,13,29,0,0,0,0.875,305.7666667,49.5625,598.5714286,0,0,0,2600,4,1712779,0,26,0,279,8192,127,7,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,198906,BENIGN,-1
3232238089,65397,3232238083,53,17,28:19.4,205,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,956097.561,19512.19512,68.33333333,34.35597959,108,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,9756.097561,9756.097561,35,63,49.0,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1.0,49.0,35.0,63.0,0,0,0,0,0,0,0,17,0,31,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,61359,3232238081,53,17,41:31.8,31242,1,1,58,145,58,58,58.0,0.0,145,145,145.0,0.0,6497.663402,64.0163882,31242.0,0.0,31242,31242,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.0081941,32.0081941,58,145,101.5,61.51828996,3784.5,0,0,0,0,0,0,0,0,1.0,101.5,58.0,145.0,0,0,0,0,0,0,0,29,0,72,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,57172,3232238130,1501,6,54:16.5,100,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20000.0,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,10000.0,10000.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,100,Portscan,-1
2886729729,33830,3232238130,2045,6,52:58.2,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,66,Portscan,-1
3232238094,63082,3232238083,53,17,31:10.9,223778,4,2,160,286,40,40,40.0,0.0,143,143,143.0,0.0,1993.04668,26.81228718,44755.6,83645.09551,192399,3,31375,10458.33333,18108.30252,31368,3,4,4.0,0.0,4,4,0,0,0,0,0,0,32,16,17.87485812,8.937429059,40,143,74.33333333,53.18897129,2829.066667,0,0,0,0,0,0,0,0,0.5,74.33333333,40.0,143.0,160,4,5099,0,0,0,0,26,0,47,0,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238085,50575,3109456171,80,6,02:45.3,7613522,4,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.919416796,1268920.333,3002537.124,7396870,38,7613522,2537840.667,4208042.841,7396870,108243,7505224,3752612.0,5306941.045,7505186,38,0,0,0,0,0,0,92,64,0.525381026,0.39403577,0,0,0.0,0.0,0.0,2,2,0,0,6,0,0,0,0.75,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,4380,0,20,108243.0,0.0,108243,108243,7396870.0,0.0,7396870,7396870,-1,-1,7613522,BENIGN,-1
3232238089,55489,3232238083,53,17,08:25.2,31169,2,2,82,338,41,41,41.0,0.0,169,169,169.0,0.0,13474.92701,128.3326382,10389.66667,17664.60884,30787,191,191,191.0,0.0,191,191,191,191.0,0.0,191,191,0,0,0,0,0,0,16,16,64.1663191,64.1663191,41,169,105.0,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1.0,105.0,41.0,169.0,0,0,0,0,0,0,0,20,0,84,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,38196,3232238130,2006,6,54:36.2,28,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,35714.28571,35714.28571,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,28,Portscan,-1
3232238088,3146,920360097,443,6,06:44.4,5637598,9,8,365,4513,208,0,40.55555556,75.24810813,1511,0,564.125,756.3055765,865.2621205,3.015468645,352349.875,1224775.249,4940228,4,5637598,704699.75,1713388.017,4940228,48,5550310,792901.4286,1955744.195,5224638,4,3,3,0,0,1,0,192,164,1.596424577,1.419044068,0,1511,286.9411765,570.6512147,325642.8088,2,2,1,6,16,0,0,0,0.888888889,286.9411765,40.55555556,564.125,0,0,0,0,0,0,0,21,0,265,8192,30016,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5637598,BENIGN,-1
3232238083,61057,3232238081,53,17,42:34.4,30355,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3887.333224,65.88700379,30355.0,0.0,30355,30355,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.94350189,32.94350189,51,67,59.0,11.3137085,128.0,0,0,0,0,0,0,0,0,1.0,59.0,51.0,67.0,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,60522,3232238081,53,17,45:13.4,30905,1,1,45,129,45,45,45.0,0.0,129,129,129.0,0.0,5630.156933,64.7144475,30905.0,0.0,30905,30905,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.35722375,32.35722375,45,129,87.0,59.39696962,3528.0,0,0,0,0,0,0,0,0,1.0,87.0,45.0,129.0,0,0,0,0,0,0,0,22,0,64,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238097,5199,3232238083,53,17,25:32.2,276,2,2,74,352,37,37,37.0,0.0,176,176,176.0,0.0,1543478.261,14492.75362,92.0,119.2518344,227,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,7246.376812,7246.376812,37,176,106.5,80.25168742,6440.333333,0,0,0,0,0,0,0,0,1.0,106.5,37.0,176.0,0,0,0,0,0,0,0,18,0,88,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,60338,3232238081,53,17,58:58.8,59459,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,2085.47066,33.63662356,59459.0,0.0,59459,59459,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.81831178,16.81831178,54,70,62.0,11.3137085,128.0,0,0,0,0,0,0,0,0,1.0,62.0,54.0,70.0,0,0,0,0,0,0,0,27,0,35,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238099,54487,1128817545,80,6,36:46.1,116923,6,7,3960,153,2512,0,660.0,1076.405871,153,0,21.85714286,57.82856437,35176.99683,111.1842837,9743.583333,17435.60399,39157,3,78460,15692.0,21297.5937,39628,79,78578,13096.33333,20126.95014,39504,3,1,1,0,0,0,0,200,232,51.31582323,59.86846044,0,2512,316.3846154,770.7662355,594080.5897,2,2,0,2,12,0,0,0,1.166666667,316.3846154,660.0,21.85714286,0,0,0,0,0,0,0,304,0,11,29200,46,2,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,116923,BENIGN,-1
2886729729,38444,3232238130,8085,6,51:55.0,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,22727.27273,22727.27273,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,44,Portscan,-1
3232238092,19941,3232238083,53,17,31:02.5,24293,2,2,62,190,31,31,31.0,0.0,95,95,95.0,0.0,10373.35858,164.6564854,8097.666667,14022.97209,24290,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,82.3282427,82.3282427,31,95,63.0,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1.0,63.0,31.0,95.0,0,0,0,0,0,0,0,15,0,47,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,60779,3232238081,53,17,08:20.6,23941,1,1,47,98,47,47,47.0,0.0,98,98,98.0,0.0,6056.555699,83.5386993,23941.0,0.0,23941,23941,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,41.76934965,41.76934965,47,98,72.5,36.06244584,1300.5,0,0,0,0,0,0,0,0,1.0,72.5,47.0,98.0,0,0,0,0,0,0,0,23,0,49,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,61200,3232238081,53,17,04:48.9,23769,1,1,46,357,46,46,46.0,0.0,357,357,357.0,0.0,16954.85717,84.14321175,23769.0,0.0,23769,23769,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.07160587,42.07160587,46,357,201.5,219.9102089,48360.5,0,0,0,0,0,0,0,0,1.0,201.5,46.0,357.0,0,0,0,0,0,0,0,23,0,178,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238088,6687,2734166044,80,6,21:09.8,362124,7,6,3862,865,1460,0,551.7142857,709.4414973,865,0,144.1666667,353.1347713,13053.53967,35.89930521,30177.0,41989.23575,87150,22,362124,60354.0,45723.35457,98144,48,275469,55093.8,49676.6424,96285,213,1,1,0,0,0,0,152,124,19.33039511,16.5689101,0,1460,363.6153846,590.1962299,348331.5897,2,2,0,2,12,0,0,0,0.857142857,363.6153846,551.7142857,144.1666667,0,0,0,0,0,0,0,297,0,66,8192,8190,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,362124,BENIGN,-1
2886729729,41648,3232238130,1434,6,55:52.4,72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,72,Portscan,-1
3232238095,56711,3232238083,53,17,40:45.9,31065,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,7275.068405,128.7622727,10355.0,17890.36758,31013,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,64.38113633,64.38113633,34,79,56.5,25.98076211,675.0,0,0,0,0,0,0,0,0,1.0,56.5,34.0,79.0,0,0,0,0,0,0,0,17,0,39,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,39932,3232238130,5500,6,55:35.3,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,48,Portscan,-1
3232238085,51234,399533230,443,6,14:03.7,115958458,22,23,2669,4994,2304,0,121.3181818,489.9113026,1460,0,217.1304348,470.3743484,66.08401088,0.38807001,2635419.5,4382854.006,10066059,4,115958458,5521831.333,4981283.04,10066059,4,115934556,5269752.545,5005244.607,10089344,4,4,5,0,0,1,1,452,604,0.189723116,0.198346894,0,2304,170.2888889,476.994455,227523.7101,1,2,2,9,44,0,0,0,1.045454545,170.2888889,121.3181818,217.1304348,0,0,0,4568,4,3468488,0,59,0,110,8192,1129,15,20,31123.58333,26375.24676,114863,23004,9628258.0,1319579.484,10066059,5438430,-1,-1,115958458,BENIGN,-1
3232238088,50944,3232238083,53,17,41:20.9,146,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1561643.836,27397.26027,48.66666667,78.23255929,139,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,13698.63014,13698.63014,49,65,57.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,57.0,49.0,65.0,0,0,0,0,0,0,0,24,0,32,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238096,123,3325201361,123,17,42:05.2,18924,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5072.923272,105.6859015,18924.0,0.0,18924,18924,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,52.84295075,52.84295075,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,18734,3232238130,80,6,59:48.5,11432460,8,5,20,11595,20,0,2.5,7.071067812,7215,0,2319.0,3329.858105,1015.966817,1.137113097,952705.0,3254276.536,11285717,0,11432460,1633208.571,4256695.781,11285717,0,134337,33584.25,66297.05392,133028,137,1,1,0,0,1,0,172,112,0.699761906,0.437351191,0,7215,893.4615385,2252.100302,5071955.769,1,2,1,2,12,0,0,0,0.625,893.4615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,146743.0,0.0,146743,146743,11285717.0,0.0,11285717,11285717,-1,-1,11432460,DDoS,-1
2886729729,48514,3232238130,1839,6,55:38.0,98,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20408.16327,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,10204.08163,10204.08163,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,98,Portscan,-1
3232238092,39443,3232238083,53,17,11:08.2,31240,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,4993.597951,128.0409731,10413.33333,18030.36024,31233,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,64.02048656,64.02048656,31,47,39.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,39.0,31.0,47.0,0,0,0,0,0,0,0,15,0,23,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238097,44472,3075471612,443,6,48:28.2,5941735,8,6,635,168,517,0,79.375,179.4499035,168,0,28.0,68.5857128,135.1457108,2.356214136,457056.5385,1414174.291,5153470,1,5941735,848819.2857,2000431.141,5380419,1,5755030,1151006.0,2344174.837,5340235,3,3,1,0,0,0,0,264,200,1.346408078,1.009806058,0,517,57.35714286,140.8723411,19845.01648,2,2,0,4,13,0,0,0,0.75,57.35714286,79.375,28.0,0,0,0,0,0,0,0,45,0,12,29200,32,3,32,601450.0,0.0,601450,601450,5153470.0,0.0,5153470,5153470,-1,-1,5941735,BENIGN,-1
2886729729,49008,3232238130,9,6,09:52.7,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,42,Portscan,-1
3232238130,59702,3232238083,53,17,55:48.3,190,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1715789.474,21052.63158,63.33333333,105.3676105,185,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,10526.31579,10526.31579,51,112,81.5,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1.0,81.5,51.0,112.0,0,0,0,0,0,0,0,25,0,56,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238095,61024,3232238083,53,17,33:59.4,31508,4,2,136,228,34,34,34.0,0.0,114,114,114.0,0.0,11552.62156,190.4278279,6301.6,13796.32237,30978,4,30986,10328.66667,17882.84724,30978,4,4,4.0,0.0,4,4,0,0,0,0,0,0,32,16,126.9518852,63.47594262,34,114,60.66666667,41.31182236,1706.666667,0,0,0,0,0,0,0,0,0.5,60.66666667,34.0,114.0,136,4,4389,0,0,0,0,22,0,38,0,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,56546,3232238130,1201,6,54:17.8,45,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,22222.22222,22222.22222,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,45,Portscan,-1
2886729729,58410,3232238130,80,6,00:44.4,4245325,9,5,20,11595,20,0,2.222222222,6.666666667,11595,0,2319.0,5185.44164,2735.950722,3.297745167,326563.4615,814302.7272,2570977,1,4245325,530665.625,1011064.503,2570977,1,1666926,416731.5,824380.171,1653270,4,1,1,0,0,1,0,192,112,2.119979036,1.177766131,0,11595,829.6428571,3098.487512,9600624.863,2,2,1,2,13,0,0,0,0.555555556,829.6428571,2.222222222,2319.0,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4245325,DDoS,-1
3232238095,56605,3232238083,53,17,13:58.9,190,2,2,104,136,52,52,52.0,0.0,68,68,68.0,0.0,1263157.895,21052.63158,63.33333333,69.28443789,139,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,10526.31579,10526.31579,52,68,60.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,60.0,52.0,68.0,0,0,0,0,0,0,0,26,0,34,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,60552,3232238081,53,17,20:37.2,31234,1,1,53,113,53,53,53.0,0.0,113,113,113.0,0.0,5314.721137,64.03278479,31234.0,0.0,31234,31234,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.01639239,32.01639239,53,113,83.0,42.42640687,1800.0,0,0,0,0,0,0,0,0,1.0,83.0,53.0,113.0,0,0,0,0,0,0,0,26,0,56,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238130,59067,3232238083,53,17,56:11.9,179,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1541899.441,22346.36872,59.66666667,97.28480525,172,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,11173.18436,11173.18436,44,94,69.0,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1.0,69.0,44.0,94.0,0,0,0,0,0,0,0,22,0,47,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,50228,3232238130,80,6,07:02.0,8999746,7,4,20,11595,20,0,2.857142857,7.55928946,10135,0,2898.75,4873.014767,1290.591979,1.222256717,899974.6,2655309.918,8441781,3,8999746,1499957.667,3407791.855,8441781,3,548833,182944.3333,309396.0076,540172,185,1,1,0,0,1,0,152,92,0.777799729,0.444456988,0,10135,1055.909091,3042.792154,9258584.091,1,2,1,2,10,0,0,0,0.571428571,1055.909091,2.857142857,2898.75,0,0,0,0,0,0,0,1,0,1054,8192,229,1,20,557965.0,0.0,557965,557965,8441781.0,0.0,8441781,8441781,-1,-1,8999746,DDoS,-1
3232238094,50905,3223396263,443,6,01:41.3,227324,13,15,529,14047,192,0,40.69230769,73.35687268,2920,0,936.4666667,1015.153533,64119.93454,123.1722123,8419.407407,11080.03773,30372,5,227305,18942.08333,15483.30675,53473,49,204284,14591.71429,17155.11489,48099,79,4,6,0,0,0,0,296,312,57.18709859,65.98511376,0,2920,520.5714286,862.389292,743715.291,2,2,0,10,27,0,0,0,1.153846154,520.5714286,40.69230769,936.4666667,0,0,0,13644,8,557854,0,18,0,501,8192,330,4,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,227324,BENIGN,-1
3232238094,53055,3232238083,53,17,34:46.9,224985,4,4,176,400,44,44,44.0,0.0,100,100,100.0,0.0,2560.170678,35.55792608,32140.71429,62366.27897,164034,3,224590,74863.33333,129628.1273,224545,3,164474,54824.66667,94914.07764,164422,3,0,0,0,0,0,0,32,32,17.77896304,17.77896304,44,100,72.0,29.93325909,896.0,0,0,0,0,0,0,0,0,1.0,72.0,44.0,100.0,0,0,0,0,0,0,0,22,0,50,0,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,59228,3232238130,6881,6,55:26.1,68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,68,Portscan,-1
2886729729,33352,3232238130,9535,6,54:29.7,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,22727.27273,22727.27273,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,44,Portscan,-1
3232238131,59110,2731876658,443,6,00:20.1,1161971,10,12,703,3950,267,0,70.3,100.477803,1448,0,329.1666667,553.1948257,4004.402864,18.93334687,55331.95238,72036.73075,268146,4,1067123,118569.2222,126249.8968,363327,188,1066553,96959.36364,88168.47069,268146,4,4,3,0,0,0,0,328,392,8.606066761,10.32728011,0,1448,211.5,426.6509391,182031.0238,2,2,0,7,21,0,0,0,1.2,211.5,70.3,329.1666667,0,0,0,0,0,0,0,31,0,179,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1161971,BENIGN,-1
2886729729,33660,3232238130,3367,6,54:24.4,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,20000.0,20000.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,50,Portscan,-1
2886729729,57146,3232238130,80,6,01:15.0,7786819,8,6,20,11595,20,0,2.5,7.071067812,4380,0,1932.5,1759.107018,1491.623216,1.797910032,598986.0769,1699228.987,6019918,15,7786819,1112402.714,2260309.49,6019918,150,1765135,353027.0,782655.3973,1753054,15,1,1,0,0,1,0,172,132,1.027377161,0.770532871,0,4380,829.6428571,1473.972216,2172594.093,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,45292968,0,1,0,828,8192,229,1,20,1766901.0,0.0,1766901,1766901,6019918.0,0.0,6019918,6019918,-1,-1,7786819,DDoS,-1
3232238083,60234,3232238081,53,17,04:43.8,119423,1,1,49,156,49,49,49.0,0.0,156,156,156.0,0.0,1716.587257,16.74719275,119423.0,0.0,119423,119423,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,8.373596376,8.373596376,49,156,102.5,75.66042559,5724.5,0,0,0,0,0,0,0,0,1.0,102.5,49.0,156.0,0,0,0,0,0,0,0,24,0,78,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
